"","state","age","cit","sex","educ","race","hisp","pwsswgt"
"56676",36,65,1,2,2,1,2,3705.0589
"56677",36,70,1,1,2,1,2,3701.0691
"56678",36,62,1,1,2,1,2,5138.1355
"56679",36,56,1,2,2,1,2,5544.8352
"56680",36,22,1,1,5,1,2,6141.1237
"56681",27,37,1,2,5,1,2,3588.0603
"56682",27,35,1,1,4,1,2,3317.2482
"56683",36,38,4,1,5,4,2,3665.4108
"56684",36,37,4,2,5,4,2,4846.7842
"56685",36,26,4,1,3,2,2,5759.2228
"56686",36,63,4,2,1,2,2,5206.6731
"56687",36,48,1,1,5,4,2,5499.9361
"56688",36,47,4,2,6,4,2,5969.1257
"56689",36,70,1,1,1,1,2,5587.5742
"56690",36,70,1,1,2,1,2,4502.3316
"56691",36,65,1,2,2,1,2,4200.7995
"56692",37,48,1,1,5,1,2,4133.4998
"56693",37,47,4,2,5,1,1,4240.2818
"56694",37,18,1,1,3,1,1,3835.4829
"56695",37,50,1,1,3,2,2,7526.105
"56696",36,47,1,1,5,1,2,4201.2273
"56697",36,43,1,2,6,1,2,5907.498
"56698",36,38,1,1,5,1,2,5595.5065
"56699",36,63,1,1,4,1,2,5148.1234
"56700",36,59,4,2,2,1,1,5562.8098
"56701",36,80,4,2,1,1,1,5488.4528
"56702",36,70,1,1,3,1,2,12697.8691
"56703",36,80,1,2,6,1,2,11689.7028
"56704",36,61,1,1,4,1,2,4407.0625
"56705",36,61,1,2,4,1,2,4253.9408
"56706",36,37,1,2,5,1,2,5443.8489
"56707",36,31,1,1,2,1,2,5995.3527
"56708",36,55,1,2,6,1,2,3541.4812
"56709",48,85,1,2,1,1,2,3749.2146
"56710",36,40,1,2,5,1,2,5214.3983
"56711",36,52,1,2,4,1,2,3958.5326
"56712",36,53,1,1,3,2,2,6776.5929
"56713",36,49,1,2,6,1,2,4378.2601
"56714",36,51,1,2,5,1,2,4046.3596
"56715",36,50,1,1,4,1,2,4241.5471
"56716",36,35,1,2,5,2,2,3380.3893
"56717",36,61,1,1,3,1,2,5138.1355
"56718",36,50,1,2,2,1,2,4564.5763
"56719",36,25,1,2,3,1,2,5617.2059
"56720",36,26,1,1,2,1,2,5401.1576
"56721",28,35,1,1,5,1,2,1864.399
"56722",28,35,1,2,6,1,2,1707.7075
"56723",48,69,4,2,2,4,2,3968.7306
"56724",48,72,1,1,2,1,2,4139.5168
"56725",48,76,1,2,3,1,2,3370.7259
"56726",48,78,4,1,5,4,2,4204.7907
"56727",48,73,4,2,3,4,2,4642.0627
"56728",36,70,4,2,2,2,2,3636.3483
"56729",36,50,1,2,4,1,2,4717.8971
"56730",36,52,1,1,6,1,2,4945.4781
"56731",36,80,4,2,2,1,2,3483.947
"56732",36,80,4,1,2,1,2,3568.9272
"56733",36,60,1,1,3,1,2,4080.9448
"56734",36,63,1,2,5,1,2,4893.0724
"56735",36,64,1,1,5,1,2,5148.1234
"56736",36,59,4,2,5,1,2,3998.967
"56737",36,45,4,1,5,1,2,6383.7871
"56738",36,20,4,1,3,1,2,5111.2953
"56739",36,50,4,1,1,2,2,5301.8147
"56740",36,50,1,1,6,1,2,4733.0642
"56741",36,52,1,2,6,1,2,4562.9287
"56742",36,62,3,1,2,4,2,4577.1678
"56743",36,58,3,2,2,4,2,4327.6859
"56744",36,36,4,1,2,4,2,5023.0218
"56745",36,51,1,2,4,1,2,3811.1999
"56746",36,24,1,2,3,1,2,0
"56747",36,64,1,2,3,1,2,4006.6816
"56748",36,65,1,1,2,1,2,4179.5594
"56749",36,39,1,2,6,1,2,4589.9351
"56750",36,35,1,2,3,1,2,4589.9351
"56751",36,34,1,1,5,1,2,5496.8026
"56752",36,29,4,2,7,4,2,5118.5998
"56753",18,62,1,2,2,1,2,3272.3395
"56754",18,73,1,1,5,1,2,3332.329
"56755",13,51,1,2,5,1,2,7450.2823
"56756",36,76,4,2,4,4,2,4505.2572
"56757",36,73,4,2,3,4,2,4783.2418
"56758",36,64,1,2,6,1,2,4311.3728
"56759",36,79,4,2,4,1,2,3546.9079
"56760",39,69,1,1,2,1,2,5643.9396
"56761",36,54,1,2,2,1,2,4443.7101
"56762",36,30,1,1,2,1,2,6791.5716
"56763",36,26,1,2,5,1,2,5927.0434
"56764",36,85,1,1,3,1,2,4426.4095
"56765",36,85,1,2,3,1,2,4344.0358
"56766",36,44,1,1,4,1,2,4196.055
"56767",36,70,4,2,2,1,2,3706.8495
"56768",36,42,1,2,5,1,2,4699.9946
"56769",36,72,4,1,6,4,2,5348.4148
"56770",36,72,4,2,6,4,2,5259.8304
"56771",36,80,1,2,2,1,2,3725.7131
"56772",36,59,1,2,2,1,2,4778.4094
"56773",36,26,1,1,2,1,2,5293.7115
"56774",36,25,4,1,5,1,2,5556.3178
"56775",36,23,1,2,5,1,2,6245.138
"56776",36,38,1,1,5,1,1,4853.224
"56777",36,32,1,2,6,1,2,5095.7314
"56778",36,57,4,2,1,1,1,7619.5616
"56779",36,20,1,2,3,1,1,6411.2811
"56780",36,35,4,1,6,2,2,7383.7892
"56781",36,35,1,1,5,1,1,4967.3765
"56782",39,29,1,1,5,1,2,5843.489
"56783",39,30,1,2,5,1,2,6375.5873
"56784",36,85,4,2,1,2,2,4509.9142
"56785",44,47,1,2,4,1,2,1224.7232
"56786",44,51,1,1,5,1,2,1177.147
"56787",44,85,1,2,2,1,2,727.3406
"56788",24,47,3,2,3,2,1,6951.1131
"56789",24,24,1,2,3,2,1,5393.1034
"56790",24,73,2,2,3,2,1,6873.82
"56791",40,85,1,2,5,1,2,1914.0662
"56792",12,52,4,2,4,1,2,4339.614
"56793",12,47,1,1,4,1,1,5325.119
"56794",34,49,4,2,5,1,1,4149.3981
"56795",34,61,4,1,5,1,1,3727.3926
"56796",34,19,4,2,2,1,2,4739.8025
"56797",8,71,1,2,3,1,2,3961.5283
"56798",19,73,1,2,4,1,2,2374.8909
"56799",18,45,1,1,5,1,2,4778.4219
"56800",18,44,1,2,2,1,2,5535.6247
"56801",18,26,1,2,2,1,2,5796.6971
"56802",18,24,1,1,1,1,2,5720.5025
"56803",18,21,1,2,3,1,2,5993.7477
"56804",18,19,1,1,2,1,2,5094.3876
"56805",48,27,1,1,3,1,2,5395.7862
"56806",21,60,1,2,2,1,2,3277.713
"56807",21,64,1,1,2,1,2,3831.1511
"56808",47,58,1,2,5,2,2,4517.7779
"56809",47,23,1,1,3,2,2,5132.5399
"56810",45,37,1,2,6,2,2,3285.849
"56811",45,44,1,1,4,2,2,2869.8128
"56812",45,19,1,2,4,2,2,4099.75
"56813",31,39,1,1,2,1,2,1071.7384
"56814",31,34,1,2,5,1,2,1578.7613
"56815",35,71,1,1,3,1,2,860.5551
"56816",35,66,1,2,3,1,2,1122.4922
"56817",20,59,1,2,4,1,2,1969.2127
"56818",6,47,1,2,3,2,2,6051.5154
"56819",6,26,1,2,3,2,2,7752.8701
"56820",6,24,1,1,3,2,2,9505.3768
"56821",31,34,1,2,4,1,2,1489.9174
"56822",31,36,1,1,4,1,2,1905.4863
"56823",45,32,1,2,4,1,2,3568.1375
"56824",18,46,1,2,1,1,2,3540.0848
"56825",18,50,1,1,2,3,2,4824.4542
"56826",48,63,4,2,2,1,1,4668.3886
"56827",26,23,1,2,4,1,2,8285.8586
"56828",26,28,1,1,2,1,2,4931.1145
"56829",45,34,1,1,6,1,2,2772.2262
"56830",45,32,1,2,5,1,2,2506.5433
"56831",56,75,1,2,2,1,2,301.7988
"56832",6,67,1,1,2,1,1,4227.5978
"56833",6,67,1,2,2,1,1,4799.6072
"56834",41,85,1,2,6,1,2,2163.0763
"56835",48,69,1,1,4,1,2,3313.6785
"56836",48,68,1,2,4,1,2,3272.889
"56837",4,56,4,1,3,4,2,4135.6556
"56838",4,58,4,1,3,2,2,6485.8045
"56839",46,66,1,1,1,1,2,651.1127
"56840",29,59,1,1,3,1,2,3894.231
"56841",29,58,1,2,5,1,2,3518.9967
"56842",29,22,1,2,2,1,2,4113.9848
"56843",36,43,1,1,1,1,2,4830.8139
"56844",36,41,1,2,1,1,2,4642.1128
"56845",41,80,1,2,3,1,2,2079.814
"56846",41,80,1,1,2,1,2,2145.594
"56847",49,34,1,1,7,1,2,2344.2033
"56848",49,29,1,2,2,1,2,2092.5405
"56849",36,71,4,2,5,4,2,5259.8304
"56850",36,71,4,2,5,4,2,5259.8304
"56851",41,40,1,2,4,1,1,3072.7029
"56852",27,76,1,2,6,1,2,4227.7948
"56853",8,45,1,1,2,1,2,5793.6027
"56854",8,42,1,2,5,1,1,6171.4763
"56855",9,52,1,2,4,1,2,3329.9559
"56856",9,63,1,1,4,1,2,3313.6608
"56857",23,55,1,1,5,1,2,1434.9583
"56858",23,56,1,2,6,1,2,1349.8278
"56859",23,20,1,2,3,1,2,2210.7539
"56860",23,18,1,1,1,1,2,1972.9982
"56861",44,56,1,2,6,1,2,1127.7912
"56862",44,21,1,2,3,1,2,1263.5064
"56863",9,63,1,2,5,1,2,3036.7614
"56864",2,33,1,1,3,1,2,715.5464
"56865",40,40,1,1,4,1,2,2199.6327
"56866",40,38,1,2,4,1,2,2057.58
"56867",48,53,1,1,5,1,2,4277.3861
"56868",48,43,1,2,3,1,2,4466.1144
"56869",51,68,1,1,2,1,2,4012.3561
"56870",51,58,1,2,2,1,2,4513.9638
"56871",35,33,1,2,2,1,1,1437.1534
"56872",35,39,1,1,2,1,1,1695.2228
"56873",46,68,1,2,3,1,2,556.2309
"56874",46,68,1,1,2,1,2,559.3972
"56875",50,27,1,1,5,1,2,473.816
"56876",50,27,1,2,5,1,2,481.4029
"56877",4,37,1,1,2,1,2,5993.032
"56878",25,74,1,1,5,1,2,2637.5947
"56879",48,38,1,2,5,1,2,5671.3018
"56880",48,41,1,1,6,1,2,6074.9148
"56881",31,29,1,2,6,1,2,1662.0624
"56882",31,52,1,2,5,1,2,1369.3799
"56883",31,57,1,1,5,1,2,1641.9403
"56884",31,22,1,2,4,1,2,1518.5728
"56885",12,21,1,1,2,1,2,5977.8293
"56886",12,51,1,1,2,1,2,4787.0128
"56887",12,45,1,2,2,1,2,5130.598
"56888",40,65,1,2,2,2,2,3107.3501
"56889",17,28,1,1,5,1,2,4893.5484
"56890",30,22,1,1,2,3,2,561.882
"56891",30,69,1,2,5,3,2,543.5024
"56892",30,20,1,2,2,1,2,747.5807
"56893",30,18,1,1,1,3,2,523.1951
"56894",30,73,1,1,2,1,2,474.0264
"56895",1,70,1,2,1,2,2,2631.675
"56896",31,27,1,2,5,1,2,1497.6879
"56897",31,29,1,1,5,1,2,2070.8154
"56898",31,80,1,2,2,1,2,1204.1827
"56899",46,85,1,2,2,1,2,557.6322
"56900",46,85,1,1,2,1,2,524.543
"56901",6,40,4,2,6,4,2,3500.0036
"56902",36,31,1,2,4,4,2,4277.6889
"56903",36,35,4,1,2,4,2,3485.3783
"56904",30,66,1,2,4,1,2,443.3184
"56905",30,71,1,1,2,1,2,443.9018
"56906",11,37,1,1,5,1,2,453.382
"56907",11,32,1,2,5,1,2,473.4198
"56908",42,40,4,1,2,4,2,5340.4764
"56909",42,37,4,2,8,4,2,6024.8362
"56910",35,67,1,1,5,1,2,1355.4538
"56911",35,66,1,2,2,1,2,1255.7098
"56912",47,26,1,2,2,1,1,4785.5634
"56913",47,27,1,1,2,1,1,3793.2017
"56914",17,32,1,1,6,1,2,4094.1638
"56915",17,36,1,2,5,1,2,3991.1082
"56916",42,66,1,2,3,1,2,4143.2902
"56917",42,65,1,1,3,1,2,4777.6413
"56918",12,45,1,2,3,2,2,6836.9431
"56919",56,65,1,1,2,1,2,378.4074
"56920",56,65,1,2,2,1,2,334.2159
"56921",22,63,1,1,2,1,2,1321.5908
"56922",22,61,1,2,6,1,2,1350.2924
"56923",22,22,1,2,5,1,2,2001.7393
"56924",22,20,1,2,2,1,2,1842.2904
"56925",22,24,1,1,4,1,2,2206.0061
"56926",46,60,1,2,4,3,2,1055.3344
"56927",39,56,1,2,3,1,2,4619.6366
"56928",39,19,1,2,2,1,2,4310.9601
"56929",39,69,1,1,1,2,2,5673.8643
"56930",30,77,1,2,1,1,2,465.1156
"56931",10,69,1,1,2,1,2,658.4179
"56932",10,60,1,2,4,1,2,794.9031
"56933",44,20,1,2,3,1,1,1999.2034
"56934",6,36,1,1,3,1,1,5104.3832
"56935",6,33,1,2,5,1,1,3951.7729
"56936",37,47,1,2,4,2,2,6668.3772
"56937",37,47,1,1,2,2,2,9094.0115
"56938",38,54,1,2,5,1,2,412.9094
"56939",12,71,1,1,2,1,2,3937.9543
"56940",12,68,1,2,2,1,2,3861.2323
"56941",21,80,1,1,4,1,2,3476.8488
"56942",21,80,1,2,2,1,2,3914.1096
"56943",25,60,1,2,6,1,2,2783.5713
"56944",25,75,1,2,2,1,2,2516.061
"56945",25,54,1,1,5,1,2,3260.4608
"56946",25,31,1,2,6,1,2,3479.3305
"56947",25,31,1,1,5,1,2,3582.6338
"56948",36,26,1,2,6,1,2,5422.0152
"56949",36,29,1,1,8,1,2,4592.6368
"56950",48,51,1,1,2,1,2,3853.7322
"56951",48,51,1,2,5,1,2,4187.1408
"56952",5,33,1,1,6,1,2,1816.7095
"56953",5,25,1,2,2,1,2,1788.0277
"56954",24,42,1,1,6,1,2,4484.7233
"56955",24,49,1,2,2,1,2,5594.0413
"56956",34,35,1,1,5,1,2,4933.5804
"56957",34,34,1,2,8,1,2,4863.1747
"56958",34,24,1,2,2,1,1,4306.1523
"56959",34,27,1,1,2,1,1,4927.8051
"56960",33,39,1,2,5,1,2,1280.5661
"56961",33,42,1,1,2,1,2,1441.2107
"56962",46,32,1,2,4,1,2,639.3412
"56963",46,31,1,1,2,1,2,700.99
"56964",31,63,1,1,3,1,2,1283.8962
"56965",31,45,1,1,5,1,2,1361.1092
"56966",31,42,1,2,6,1,2,1188.6637
"56967",11,80,1,2,5,2,2,466.6668
"56968",20,85,1,2,2,1,2,1510.8853
"56969",53,43,1,1,2,1,2,3853.0679
"56970",53,72,1,2,3,1,2,3105.7668
"56971",48,55,4,1,1,1,1,5289.6531
"56972",48,47,4,1,5,1,2,5141.4315
"56973",48,73,4,1,2,1,2,4291.1114
"56974",48,71,4,2,2,1,2,4073.647
"56975",42,69,1,1,5,1,2,4953.2252
"56976",45,55,1,1,5,1,2,2787.8478
"56977",45,49,1,2,4,1,2,2554.0415
"56978",55,72,1,2,2,1,2,3124.2306
"56979",55,73,1,1,2,1,2,3563.9357
"56980",22,34,1,2,1,2,2,2835.5719
"56981",2,62,1,1,3,1,2,656.6249
"56982",2,59,1,2,3,2,2,474.5005
"56983",2,85,1,1,5,2,2,476.5178
"56984",2,80,1,2,7,2,2,398.4418
"56985",2,38,1,1,2,2,2,616.0304
"56986",48,58,1,2,8,1,2,4837.4443
"56987",48,21,1,1,3,1,2,6102.4692
"56988",45,77,1,2,3,1,2,2309.5962
"56989",12,40,1,2,3,1,2,5699.6318
"56990",12,65,1,2,3,1,2,4099.4792
"56991",46,37,1,1,5,1,2,661.5894
"56992",46,35,1,2,5,1,2,750.3236
"56993",46,26,1,1,5,1,2,785.107
"56994",46,67,1,1,5,1,2,622.4577
"56995",46,67,1,2,5,1,2,618.9345
"56996",46,75,1,1,7,1,2,657.6794
"56997",46,68,1,1,4,1,2,883.3589
"56998",46,67,1,2,3,1,2,685.3506
"56999",30,62,1,2,2,1,2,423.6283
"57000",30,66,1,1,2,1,2,454.124
"57001",37,85,1,2,1,2,2,4607.8973
"57002",49,60,1,2,5,1,2,1626.3951
"57003",17,23,1,1,3,1,1,3953.9127
"57004",48,31,1,1,5,1,2,5011.7884
"57005",48,36,1,1,6,1,2,4766.3632
"57006",46,34,1,2,1,1,2,679.8837
"57007",46,40,1,1,1,1,2,574.2196
"57008",6,35,4,1,2,4,2,3551.9605
"57009",26,60,1,1,2,1,2,4609.1251
"57010",26,60,1,2,5,1,2,4246.1899
"57011",26,62,1,1,6,1,2,4893.5186
"57012",30,44,1,2,3,1,2,603.8665
"57013",30,49,1,1,3,1,2,538.3738
"57014",37,70,2,1,5,1,1,4141.1379
"57015",37,69,2,2,2,1,1,3883.0754
"57016",6,42,1,2,5,1,1,2845.4347
"57017",6,41,1,1,6,1,2,4132.7954
"57018",51,80,1,2,2,1,2,3845.9285
"57019",51,21,1,2,2,2,2,5829.9597
"57020",51,20,1,1,2,2,2,8809.0391
"57021",51,39,1,2,2,2,2,4322.4723
"57022",51,20,1,1,1,2,2,8809.0391
"57023",51,65,1,1,5,1,2,3912.0275
"57024",51,67,1,2,5,1,2,3928.0311
"57025",1,48,1,2,5,1,2,2624.8674
"57026",36,50,1,2,6,2,2,7036.1033
"57027",36,70,1,2,6,2,2,5843.7763
"57028",48,33,1,2,3,1,1,5183.0286
"57029",4,61,1,1,3,1,2,4621.2977
"57030",4,53,1,2,1,1,2,4650.3333
"57031",4,44,1,1,5,1,2,4027.7898
"57032",4,68,4,2,1,1,1,4690.4545
"57033",4,80,1,1,1,1,2,3311.1017
"57034",46,68,1,2,5,1,2,618.9345
"57035",46,73,1,1,5,1,2,651.8855
"57036",46,58,1,2,6,1,2,738.2917
"57037",46,22,1,1,2,1,2,772.2186
"57038",46,21,1,2,2,1,2,892.0755
"57039",46,40,1,2,2,1,2,561.2836
"57040",46,31,1,1,2,1,2,653.3831
"57041",46,61,1,1,2,1,2,929.3196
"57042",46,58,1,2,2,1,2,700.5995
"57043",4,67,1,2,5,1,2,3543.5074
"57044",4,67,1,1,3,1,2,4407.0619
"57045",46,73,1,2,3,1,2,649.9635
"57046",46,76,1,1,2,1,2,611.2388
"57047",54,85,1,2,3,1,2,623.3549
"57048",33,33,1,2,3,1,2,1387.4081
"57049",33,36,1,1,4,1,2,1469.0511
"57050",33,66,1,2,2,1,2,959.4559
"57051",53,69,1,1,2,1,2,3054.9311
"57052",53,61,1,2,6,1,2,3284.0223
"57053",46,42,1,1,4,1,2,1222.207
"57054",46,54,1,2,5,1,2,774.5817
"57055",46,54,1,1,2,1,2,861.0846
"57056",46,70,1,2,2,1,2,637.7221
"57057",46,70,1,1,2,1,2,742.959
"57058",34,77,1,2,5,1,2,4245.6172
"57059",4,69,1,1,2,1,2,4259.2646
"57060",44,85,1,1,6,1,2,905.9264
"57061",34,50,1,1,5,1,2,3934.7162
"57062",34,54,1,2,5,1,2,3995.7282
"57063",46,80,1,2,2,1,2,609.3359
"57064",4,53,1,1,3,1,1,5716.9389
"57065",4,45,1,2,4,1,2,5012.3592
"57066",4,44,1,1,6,1,2,4862.1552
"57067",4,45,1,2,1,1,2,4153.7013
"57068",4,23,1,1,6,1,2,5569.7964
"57069",54,40,1,2,3,1,2,619.2244
"57070",54,49,1,1,3,1,2,798.7513
"57071",46,40,1,1,2,1,2,574.2196
"57072",46,40,1,2,5,1,2,561.2836
"57073",46,26,1,1,1,1,2,599.4464
"57074",46,76,1,2,2,1,2,649.0583
"57075",46,30,1,1,5,1,2,920.7956
"57076",46,28,1,2,2,1,1,1062.3573
"57077",46,58,1,1,3,1,2,632.7586
"57078",46,53,1,2,2,1,2,621.8644
"57079",46,23,1,1,2,1,2,668.1096
"57080",46,34,1,2,8,1,2,1543.3684
"57081",45,47,1,2,6,1,2,2875.1943
"57082",45,48,1,1,5,1,2,2913.1808
"57083",45,56,1,1,3,1,2,2888.7947
"57084",45,44,1,2,3,1,2,2292.4477
"57085",45,46,1,1,2,1,2,2398.6296
"57086",45,22,1,2,3,1,2,2963.9926
"57087",46,49,1,2,2,1,2,718.8661
"57088",46,35,1,2,4,1,2,580.5232
"57089",46,35,1,1,4,1,2,655.3008
"57090",46,39,1,1,4,1,2,1018.7138
"57091",46,31,1,2,2,1,2,1193.6982
"57092",54,24,1,2,2,1,2,850.0892
"57093",4,67,4,1,3,1,2,4259.2646
"57094",4,65,1,2,3,1,2,4333.774
"57095",46,47,1,1,5,1,2,810.1652
"57096",46,45,1,2,5,1,2,730.5689
"57097",46,39,1,1,3,1,2,855.3888
"57098",46,36,1,2,4,1,2,970.116
"57099",46,70,1,2,3,1,2,671.6979
"57100",46,58,1,1,3,1,2,925.9195
"57101",6,65,1,1,4,1,2,3851.6314
"57102",6,78,1,2,3,1,2,3708.2545
"57103",56,39,1,1,2,1,2,428.4797
"57104",56,35,1,2,4,1,2,346.5249
"57105",36,47,1,1,6,1,2,4561.1167
"57106",36,43,1,2,6,1,2,4457.9828
"57107",46,85,1,2,3,1,2,507.8283
"57108",46,23,1,1,2,1,2,1011.337
"57109",46,41,1,1,5,1,2,730.7409
"57110",46,36,1,2,3,1,2,784.865
"57111",46,45,1,2,2,1,2,643.8027
"57112",24,78,1,2,6,1,2,4159.3516
"57113",24,75,1,1,5,1,2,3950.2025
"57114",24,21,1,1,3,1,2,5231.5237
"57115",4,74,1,1,6,1,2,4083.4545
"57116",4,80,1,2,6,1,2,3909.6841
"57117",46,39,1,2,6,1,2,808.4724
"57118",46,40,1,1,5,1,2,779.0192
"57119",46,56,1,2,8,1,2,618.7098
"57120",46,61,1,1,6,1,2,742.0165
"57121",46,22,1,1,3,1,2,773.0489
"57122",46,20,1,2,2,1,2,893.0347
"57123",46,19,1,1,3,1,2,688.4379
"57124",44,75,4,2,1,2,2,1508.1203
"57125",34,33,1,1,6,1,2,5767.8159
"57126",34,68,4,2,5,1,2,5563.8321
"57127",34,72,4,1,2,1,2,5659.2027
"57128",34,29,1,2,6,1,2,6525.1959
"57129",54,29,1,1,1,1,1,707.655
"57130",24,18,1,1,1,4,2,3417.4709
"57131",24,24,1,1,3,4,2,3444.1806
"57132",24,44,4,2,5,4,2,4272.289
"57133",24,42,1,1,5,4,2,3890.7547
"57134",24,64,4,2,1,4,2,5521.5
"57135",24,72,4,1,1,4,2,4054.9167
"57136",46,20,1,2,3,1,2,649.6703
"57137",46,20,1,2,3,1,2,649.6703
"57138",46,85,1,2,2,1,2,518.2054
"57139",46,30,1,2,2,1,2,880.8598
"57140",46,60,1,2,4,1,2,723.2998
"57141",46,29,1,1,5,1,2,839.9612
"57142",46,27,1,2,5,1,2,879.5528
"57143",46,25,1,1,2,1,2,839.9612
"57144",46,71,1,2,3,1,2,604.0433
"57145",46,75,1,1,3,1,2,746.325
"57146",46,59,1,2,2,1,2,777.821
"57147",46,60,1,1,2,1,2,709.5656
"57148",48,45,1,1,5,1,2,4101.863
"57149",48,42,1,2,6,1,2,4601.302
"57150",18,71,1,2,6,1,2,3175.6321
"57151",38,48,1,1,5,1,2,428.2704
"57152",46,77,1,2,3,1,2,637.3869
"57153",46,85,1,1,3,1,2,639.3774
"57154",46,71,1,2,5,1,2,559.0103
"57155",48,43,1,2,3,2,2,6161.4063
"57156",48,43,1,1,4,2,2,5856.5102
"57157",48,23,1,2,3,2,2,8285.8393
"57158",48,21,1,2,3,2,2,8285.8393
"57159",48,18,1,1,2,2,2,5824.9594
"57160",46,33,1,2,6,1,2,668.7734
"57161",46,36,1,1,6,1,2,737.9847
"57162",44,80,1,2,2,1,2,864.8908
"57163",44,63,1,2,2,1,2,905.7764
"57164",44,59,1,1,1,1,2,1184.3903
"57165",4,31,1,1,2,1,1,5329.0479
"57166",4,27,1,2,3,1,1,4944.9926
"57167",46,50,1,2,2,1,2,823.4302
"57168",46,25,1,2,1,1,2,1620.6302
"57169",46,49,1,1,1,1,2,847.4613
"57170",46,54,1,1,4,1,2,915.3883
"57171",46,53,1,2,2,1,2,823.4302
"57172",19,40,1,2,4,1,2,3342.773
"57173",19,36,1,1,4,1,2,3337.319
"57174",46,43,1,1,3,1,2,516.0461
"57175",46,34,1,2,5,1,2,611.0055
"57176",46,33,1,1,1,1,2,906.0455
"57177",46,32,1,2,2,1,2,1071.3277
"57178",46,58,1,2,1,1,2,668.976
"57179",46,69,1,1,2,1,2,578.3337
"57180",46,26,1,2,4,1,2,1004.1987
"57181",46,26,1,1,2,1,2,912.8471
"57182",46,23,1,2,2,1,1,921.4754
"57183",46,21,1,2,4,1,1,921.4754
"57184",39,34,1,2,5,1,2,4219.0571
"57185",6,74,4,2,2,1,2,3726.2955
"57186",6,80,4,1,6,1,2,3726.3981
"57187",39,85,1,1,2,1,2,3603.4262
"57188",55,42,1,1,2,1,2,4378.2096
"57189",15,29,1,1,3,4,2,770.7475
"57190",15,26,4,2,5,4,2,637.9617
"57191",24,57,1,1,2,2,2,6354.2593
"57192",24,22,1,1,2,2,2,8637.411
"57193",55,85,1,2,8,1,2,3116.3493
"57194",5,39,1,2,4,2,2,2377.6736
"57195",16,44,1,2,5,1,2,903.3502
"57196",16,44,1,1,8,1,2,1046.0841
"57197",36,77,4,1,1,2,2,5157.1073
"57198",51,46,1,1,5,1,2,4460.5615
"57199",51,46,1,2,6,1,2,4860.6099
"57200",51,85,1,1,8,1,2,3417.0112
"57201",56,60,1,2,4,1,2,333.1663
"57202",56,59,1,1,2,1,2,386.9693
"57203",10,73,1,1,2,2,2,1089.2558
"57204",1,45,1,1,2,1,2,2323.8935
"57205",12,35,1,1,2,1,2,4022.1397
"57206",12,32,1,2,2,1,1,3574.052
"57207",20,75,1,1,5,1,2,1929.9024
"57208",20,74,1,2,3,1,2,1708.2346
"57209",20,34,1,1,4,1,1,2434.1523
"57210",5,65,1,2,1,1,2,1238.1746
"57211",36,74,1,2,2,1,2,4905.47
"57212",50,80,4,2,4,1,2,300.9865
"57213",50,85,1,1,5,1,2,345.1536
"57214",11,30,1,1,5,1,2,448.6046
"57215",11,28,1,2,5,1,2,467.7939
"57216",25,80,1,2,5,1,2,2776.6
"57217",20,57,1,2,3,1,2,1956.5598
"57218",20,47,1,1,4,1,2,2519.2918
"57219",25,58,1,1,6,1,2,3622.5935
"57220",25,57,1,2,5,1,2,3452.4312
"57221",55,27,1,2,5,1,2,5133.337
"57222",16,30,1,2,5,1,1,1074.9898
"57223",16,30,1,1,5,2,1,1373.0198
"57224",36,66,1,2,6,1,2,3849.6732
"57225",18,51,1,2,6,2,2,4908.1082
"57226",13,27,1,2,2,1,2,6814.5747
"57227",13,29,1,1,3,1,2,6672.66
"57228",10,85,1,2,3,1,2,739.0578
"57229",26,57,1,1,5,1,2,4665.2474
"57230",26,59,4,2,4,1,2,4859.4786
"57231",9,69,1,1,2,1,2,2838.3664
"57232",9,69,1,2,2,1,2,2743.2886
"57233",47,77,1,1,2,1,2,3669.296
"57234",47,56,1,1,2,1,2,4351.9273
"57235",47,28,1,1,2,2,2,5091.1205
"57236",50,64,1,2,2,1,2,372.5041
"57237",50,68,1,1,2,1,2,390.3672
"57238",4,26,1,2,2,1,1,5020.8069
"57239",4,22,1,2,4,1,1,6115.7827
"57240",4,18,1,2,1,1,1,4663.6068
"57241",48,49,1,1,2,1,1,7170.14
"57242",48,53,1,2,2,1,1,4941.5283
"57243",48,24,1,1,2,1,1,6752.5799
"57244",40,50,1,1,2,1,2,2042.7442
"57245",40,47,1,2,3,1,2,2368.352
"57246",5,47,1,2,8,1,1,1594.565
"57247",10,79,1,2,6,1,2,869.745
"57248",10,78,1,1,6,1,2,791.7018
"57249",18,61,1,2,7,1,2,4159.551
"57250",18,62,1,1,5,1,2,4227.4161
"57251",50,71,1,2,2,1,2,326.0427
"57252",56,25,1,2,4,1,1,419.7448
"57253",56,29,1,1,2,1,2,399.4524
"57254",56,48,1,1,3,1,2,483.3199
"57255",56,47,1,2,3,1,2,482.9192
"57256",56,29,1,1,3,1,2,422.7251
"57257",56,24,1,2,1,1,2,477.2361
"57258",8,30,1,2,2,1,2,4451.1147
"57259",8,40,1,1,1,1,1,4978.3878
"57260",9,78,1,1,2,1,2,2353.3286
"57261",29,35,1,2,6,1,2,5774.2086
"57262",29,36,1,1,2,1,2,5968.1503
"57263",29,63,1,2,3,1,2,5121.3213
"57264",29,65,1,1,2,1,2,4798.3682
"57265",35,33,1,1,5,1,1,1302.636
"57266",35,25,1,2,5,1,2,1548.0303
